likes,body,url 
116,"Инструмент, с помощью которого можно развернуть сервер с фейковым REST API: https://github.com/typicode/json-server

А можно ничего не разворачивать и использовать уже готовый на его основе вариант: https://github.com/typicode/jsonplaceholder

#бэкенд@tproger_web #инструменты@tproger_web #api@tproger_web",https://sun9-70.userapi.com/c857232/v857232701/749b0/8fpVtgRdeOo.jpg
138,"В этом видео наш подписчик рассказывает, как с помощью HTML, CSS и JS создать круговое меню.

#фронтенд@tproger_web #html@tproger_web #css@tproger_web #javascript@tproger_web",https://sun9-70.userapi.com/c857232/v857232701/749b0/8fpVtgRdeOo.jpg
190,"Пользователи: Chrome кушает так много памяти! 
Веб-разработчики:",https://sun9-51.userapi.com/c853624/v853624310/1990b6/ZCfjjqp6fog.jpg
203,"Наш подписчик сделал удобную страничку, где собрал по категориям полезные инструменты и ресурсы для веб-разработки.

Зацените: https://tools.lullis.ru/

#инструменты@tproger_web",https://sun9-34.userapi.com/c856036/v856036981/18edb2/p7gmMRIZ0DM.jpg
49,"Несколько советов по эффективному использованию PostgreSQL: https://tprg.ru/ekDJ

— быстрое копирование файлов в БД;
— представление данных в удобочитаемом виде;
— извлечение максимальной пользы от работы с массивами и JSON;
— анализ данных;
— работа с геометрическими данными;
— использование рекурсивных запросов.

Смотрите также — видеолекции по администрированию PostgreSQL: https://vk.com/wall-183460226_245

#бэкенд@tproger_web #базыданных@tproger_web #postgresql@tproger_web",https://sun9-29.userapi.com/c854520/v854520202/18df51/2ppY4bMOr6A.jpg
75,"Как не запутаться с цветами в CSS-коде, как нормально выравнивать текст, как грамотно реализовать анимацию — эти и несколько других советов в небольшой статье: https://tprg.ru/UdV5

Читайте также — 5 принципов, которые помогут написать поддерживаемый, масштабируемый и чистый CSS: https://vk.com/wall-183460226_1571

#фронтенд@tproger_web #css@tproger_web",https://sun9-43.userapi.com/c857020/v857020209/73261/qdV4N8QWzjA.jpg
277,JS он такой,https://sun9-59.userapi.com/c857424/v857424776/12035f/6f69fLujpnM.jpg
154,"В этой статье читайте, как разработать браузерную HTML5-игру с помощью языка TypeScript и фреймворка Phaser: https://tprg.ru/8KG0

#фронтенд@tproger_web #typescript@tproger_web #html@tproger_web",https://sun9-40.userapi.com/c854416/v854416209/1934c7/T4ps8ek_Fx4.jpg
87,"Статья в двух частях про функциональное программирование с примерами на JavaScript:

В первой части — основы ФП, каррирование, чистые функции, fantasy-land, функторы, монады, Maybe-монады и Either-монады: https://tproger.ru/translations/functional-js-1/

Во второй — аппликативные функторы, curryN и Validation Applicative: https://tproger.ru/translations/functional-js-2/

Также смотрите — русскоязычный видеокурс по ФП от Computer Science Center: https://tproger.ru/video/func-programming/?autoplay=1

#javascript@tproger_web",https://sun9-40.userapi.com/c854416/v854416209/1934c7/T4ps8ek_Fx4.jpg
108,"В этом видео наш подписчик рассказывает, как создать слайдер сравнения изображений «до» и «после».

Изображения можно будет сравнивать с помощью передвижения ползунка и стрелок на клавиатуре. В ходе урока будут использоваться HTML, CSS и JQuery.

#фронтенд@tproger_web #html@tproger_web #css@tproger_web #jquery@tproger_web",https://sun9-40.userapi.com/c854416/v854416209/1934c7/T4ps8ek_Fx4.jpg
64,"Очередная часть перевода курса курса The Odin Project от нашего подписчика: https://github.com/vectree/nodejs

На этот раз про Node.js. В рамках этой части рассматриваются Express, Passport.js, работа с API, тестирование.

Читайте также: в том же формате про фронтенд — https://vk.com/wall-183460226_1564

#бэкенд@tproger_web #nodejs@tproger_web",https://sun9-35.userapi.com/c855136/v855136812/185dfa/dbgaJRKAj0Y.jpg
50,"Подборка самых актуальных книг по NGINX на русском и английском языках: https://tproger.ru/translations/nginx-books-and-sites/

А в конце подборки — 6 ресурсов с просторов интернета, которые тоже помогут в изучении системы.

#бэкенд@tproger_web #nginx@tproger_web",https://sun9-35.userapi.com/c855136/v855136812/185dfa/dbgaJRKAj0Y.jpg
181,"Вы веб-разработчик? Вот вам парочку устройств, на которых ваш сайт должен корректно отображаться",https://sun9-32.userapi.com/c858416/v858416853/10a157/ochb2S7Xo-k.jpg
67,"Самое интересное с Chrome Web Dev Summit 2019: https://tprg.ru/LlE0

В середине ноября прошла конференция по вебу от разработчиков Chrome. Что там рассказали:
— переработанные элементы <form> и новые HTML-элементы;
— новые функции и селекторы CSS;
— сближение натива и веба;
— концепция «адаптивной загрузки».

Видосы с конференции на YouTube: https://tprg.ru/P8xm

#chrome@tproger_web #html@tproger_web #css@tproger_web",https://sun9-67.userapi.com/c853516/v853516151/18e02e/apv-xg2h2cw.jpg
106,"EasyDB — сервис для создания базы данных в один клик: https://easydb.io/

Подойдёт для небольших проектов или, например, хакатонов. НЕ подойдёт для высоконагруженных проектов с большим количеством обращений к БД.

Поддерживаются клиенты на JavaScript, Python, Ruby и Shell.

#бэкенд@tproger_web #базыданных@tproger_web",https://sun9-9.userapi.com/c855436/v855436706/187554/aqtA9rExdnA.jpg
88,"26 советов по использованию Vue.js: https://tprg.ru/tDmA

Способы динамического добавления и удаления CSS-классов, синтаксис массивов и объектов, использование JS-выражений для вычисления CSS-классов и многое другое.

Смотрите также — гайд по созданию приложения для определению эмоций, пол и возраста человека на Vue.js: https://vk.com/wall-183460226_1889

#фронтенд@tproger_web #vuejs@tproger_web",https://sun9-21.userapi.com/c857032/v857032706/7341e/sPZ8d8hWGE8.jpg
90,"Сможете нажать на кнопочку?

Попробуйте тут: https://codepen.io/bnhovde/pen/OJLYGKx

#фронтенд@tproger_web #кек@tproger_web",https://sun9-21.userapi.com/c857032/v857032706/7341e/sPZ8d8hWGE8.jpg
87,Нельзя упускать такие возможности,https://sun9-27.userapi.com/c854328/v854328407/182e8d/Gpa76rGS5y8.jpg
36,"Сможете чётко ответить, для чего используется super() в JavaScript?

Если нет, то у нас есть для вас отличная статья в тему. А если да, то тоже читайте и закрепляйте знания: https://css-tricks.com/what-is-super-in-javascript/

#javascript@tproger_web",https://sun9-55.userapi.com/c853424/v853424885/186b35/Si92eJWHcsA.jpg
65,"Огромная подборка различных гайдов и статей по Docker: https://dzone.com/articles/the-complete-docker-collection-tutorials

Разбиты на несколько тем:
— Что такое Docker и зачем его использовать?
— Основы Docker, основные команды.
— Гайды по созданию Docker-приложений.
— Docker и Kubernetes, Docker и Spring Boot.
— Подборки инструментов. 

#devops@tproger_web #docker@tproger_web",https://sun9-27.userapi.com/c857324/v857324482/6582c/n8L7YRy98xo.jpg
62,"Google выпустили WordPress-плагин Google Site Kit для аналитики сайтов: https://wordpress.org/plugins/google-site-kit/ 

С его помощью можно изучить различные метрики из разных инструментов гугла:
— Search Console: увидеть, как ваш сайт показывается в поиске. Отследить, сколько людей там видело сайт и какие запросы использовали для его поиска.
— Analytics: изучить, как ваши пользователи перемещаются по сайту, и отследить достижение целей, которые вы установили.
— AdSense: отследить, сколько денег приносит сайт.
— PageSpeed Insights: увидеть, насколько хороша производительность сайта в сравнении с другими. Получить советы по улучшению производительности.
— Tag Manager: настроить Tag Manager без погружения в код.
— Optimize: настроить Optimize и запустить A/B тесты.

#фронтенд@tproger_web #wordpress@tproger_web",https://sun9-67.userapi.com/c858336/v858336187/105b92/JDGxqmRMAjU.jpg
30,"Доступность веба — это не только про людей с ограниченными возможностями. Это и про временные травмы у людей, и про ухудшение зрения с возрастом, и про разную ловкость пальцев у людей разного возраста.

В этой статье читайте несколько рекомендаций по созданию доступных сайтов: https://tprg.ru/dDp8

Рекомендации разбиты на 4 категории:
— удобство чтения,
— медиа-элементы,
— удобство навигации по странице,
— доступность с использованием вспомогательных технологий.

Читайте также про правовое регулирование доступности веба: https://vk.com/wall-183460226_2208

#фронтенд@tproger_web #доступность@tproger_web",https://sun9-43.userapi.com/c854528/v854528285/17ff46/8urNv8qaCfY.jpg
77,"Один разработчик решил изучить микросервисы и очень основательно подошёл к этому вопросу. В итоге у него накопилось огромная подборка ресурсов по этой теме.

Он поделился ею с интернетом, а мы делимся с вами: https://vk.cc/a4gOvn

#бэкенд@tproger_web #архитектура@tproger_web #микросервисы@tproger_web",https://sun9-33.userapi.com/c854028/v854028125/181330/_exFNnd9-ko.jpg
86,"Статья про 12 частых ошибок в SQL-запросах. Прочитайте и не допускайте их: https://hakibenita.com/sql-dos-and-donts

#бэкенд@tproger_web #sql@tproger_web",https://sun9-39.userapi.com/c857120/v857120439/68056/asKawtIadzs.jpg
67,"Одна из составляющих фронтенда, на которую стоит обращать внимание разработчику — UX. И для оценки его качества тоже есть специальные метрики.

В этой статье подробнейшим образом рассматриваются самые важные из них: https://web.dev/metrics

— First contentful paint (FCP): время от начала загрузки страницы до отображения на экране хоть какого-то контента.
— Largest contentful paint (LCP): время от начала загрузки страницы до отображения самого большого блока на странице (текст, картинка).
— First input delay (FID): время от первого взаимодействия пользователя с сайтом (например, клик по ссылке или кнопке) до момента, когда браузер способен обрабатывать это взаимодействие.
— Time to Interactive (TTI): время от начала загрузки страницы до момента, когда пользователи сможет взаимодействовать с сайтом.
— Total blocking time (TBT): время между FCP и TTI, т.е. когда контент на сайте отображён, но пользователь взаимодействовать с ним не может.
— Cumulative layout shift (CLS): подсчитываются все «внезапные» сдвиги контента на сайте с момента его загрузки. На видео в посте показан как раз такой сдвиг (который может вызвать нервный срыв у пользователя).

#фронтенд@tproger_web #ux@tproger_web",https://sun9-39.userapi.com/c857120/v857120439/68056/asKawtIadzs.jpg
40,"Docker хорош, но, как и многие другие инструменты, его не следует использовать там, где это не уместно.

В этой статье читайте 7 кейсов, когда НЕ стоит использовать Docker: https://www.freecodecamp.org/news/7-cases-when-not-to-use-docker/

#devops@tproger_web #docker@tproger_web",https://sun9-65.userapi.com/c855616/v855616595/175418/u39pwU9JJwY.jpg
155,Вот что у меня получилось спустя час попыток заняться вебом,https://sun9-59.userapi.com/c855720/v855720761/184b4e/xAOUZ7aI_jM.jpg
108,"Основные принципы адаптивного дизайна в небольшой статье: https://vk.cc/a43n6V

— относительные единицы измерения CSS;
— использование медиа-запросов для улучшения мобильной версии сайта;
— отзывчивая типографика;
— навигационное меню.

#фронтенд@tproger_web #css@tproger_web",https://sun9-59.userapi.com/c855720/v855720761/184b4e/xAOUZ7aI_jM.jpg
42,"Гайд по использованию Web Bundles: https://web.dev/web-bundles

Что за Web Bundles?
С его помощью можно запаковывать сайты в бандл и передавать их на другое устройство с помощью Bluetooth.

Зачем он нужен?
Представьте ситуацию: вы со своим другом куда-нибудь летите, в самолёте доступа к интернету нет. Вы играете в какую-то веб-игру в офлайне, а ваш друг скучает. Как поделиться с ним этим сайтом? Web Bundle — вот ответ.",https://sun9-11.userapi.com/c858228/v858228745/fc8c1/OgL4g6uaV9w.jpg
83,"Годная статья про оптимизацию веба: https://tprg.ru/08Fz

Разработчикам удалось увеличить производительность своего сайта в 10 раз. В статье они очень подробно рассматривают способы достижения такого результата.

#фронтенд@tproger_web #оптимизация@tproger_web",https://sun9-11.userapi.com/c858228/v858228745/fc8c1/OgL4g6uaV9w.jpg
131,"Лайфхак по вебу: инструменты разработчика Google Chrome позволяют подбирать правильные цвета шрифта и фона, чтобы они были достаточно контрастны для комфортного чтения. 

Если нажать на цвет, а потом на стрелочку справа от «Contrast ratio», на палитре появятся две кривые. Выбираете цвет ниже первой — всё хорошо, контрастность хорошая. Ниже второй — отлично, идеальный контраст. 
 
#фронтенд@tproger_web #инструменты@tproger_web",https://sun9-72.userapi.com/c857432/v857432745/f8773/Z_Cp-Fe5DOU.jpg
59,"Набор из 5 курсов на coursera от МФТИ и Яндекса по разработке интерфейсов: https://www.coursera.org/specializations/razrabotka-interfeysov

Обучение рассчитано на 5 месяцев: 2 курса по вёрстке, 2 курса по JavaScript и финальный проект. Курсы про вёрстку не требуют почти никакой подготовки. Научиться основам JavaScript труднее, поэтому кое-какая подготовка нужна: ожидается, что у вас уже есть опыт программирования на каком-нибудь языке.

#фронтенд@tproger_web #javascript@tproger_web #html@tproger_web #css@tproger_web",https://sun9-12.userapi.com/c857524/v857524863/e1737/TZ55KmfnHIU.jpg
18,"Вышла первая стабильная версия Loki, система агрегации логов от Grafana.

Чем Loki отличается от других таких инструментов:
— хранит логи в сжатом и неструктурированном виде, индексирует только метаданные;
— индексирует и группирует логи теме же метками, что и в Prometheus;
— удобная поддержка хранения логов Kubernetes подов;
— нативная поддержка Grafana.

Исходники и документация: https://github.com/grafana/loki

#инструменты@tproger_web",https://sun9-16.userapi.com/c854228/v854228447/17e7f1/AQpd3TngcPc.jpg
67,"Компания Cloudflare открыла исходники проекта Flan Scan. С его помощь можно просканировать хосты в сети на предмет наличия уязвимостей.

Flan Scan находит открытые сетевые порты в исследуемой сети, определяет связанные с ними сервисы и версии используемых программ и формирует список уязвимостей, затрагивающих выявленные сервисы.

В конце формируется отчёт, обобщающий выявленные проблемы и приводящий связанные с обнаруженными уязвимостями CVE-идентификаторы, отсортированные по степени опасности.

Исходники: https://github.com/cloudflare/flan

#инструменты@tproger_web #безопасность@tproger_web",https://sun9-42.userapi.com/c856036/v856036447/182811/UHzP53uz7As.jpg
122,Когда бэкендер решил сделать задачу фронта,https://sun9-55.userapi.com/c855620/v855620716/1729a7/Bnx2MkMOBN8.jpg
101,"При работе в консоли браузера вы можете обращаться к элементу, с которым работаете в данный момент, с помощью $0.

Например, если вы работаете с видео, то можно использовать парочку хитрых команд:
— $0.playbackRate = 2; (чтобы изменить скорость воспроизведения);
— $0.requestPictureInPicture() (чтобы включить режим «картинка в картинке»).

#фронтенд@tproger_web #инструменты@tproger_web",https://sun9-55.userapi.com/c855620/v855620716/1729a7/Bnx2MkMOBN8.jpg
9,"30 ноября в Москве Яндекс проведёт бесплатную технологическую конференцию YaTalks 2019.

В первую очередь это будет интересно бэкенд-разработчикам. С докладами выступят спикеры из Яндекса, Google, Nvidia, ivi, Skyeng.

Вот некоторые примеры тем докладов:
— «Алиса, как это работает?» от разработчика из Яндекса; 
— «Deploy robotaxi around the world» от разработчика из Яндекса; 
— «Hardware для глубокого обучения» от Google Developer Expert;
— Доклад о биологии больших данных от одного из самых известных российских учёных Михаила Гельфанда.
 
Подробности и регистрация здесь: https://tproger.ru/events/yatalks-2019/

#ивенты@tproger_web",https://sun9-55.userapi.com/c855620/v855620716/1729a7/Bnx2MkMOBN8.jpg
9,"Почему сейчас при разработке пользуются популярностью различные облачные сервисы?

Вместе с экспертом попытались разобраться в этом вопросе: https://tproger.ru/articles/cloud-possibilities/

#devops@tproger_web #облака@tproger_web",https://sun9-55.userapi.com/c855620/v855620716/1729a7/Bnx2MkMOBN8.jpg
37,"Огромный репозиторий с кучей полезных ресурсов для Microsoft SQL Server Database: https://github.com/ktaranov/sqlserver-kit

Скрипты, драйверы, инструменты, лучшие практики — всё самое необходимое.

#бэкенд@tproger_web #sql@tproger_web",https://sun9-4.userapi.com/c853424/v853424721/173561/Gzz7H6c6zII.jpg
22,"Интересная статья, автор которой рассматривает вопросы правового регулирования доступности веба в ЕС, США и России: https://tprg.ru/VhfY

Читайте, как можно попасть на тысячи долларов, если у вас на сайте нет субтитров к видео или вы пренебрегаете пользователями с нарушениями зрения.

#фронтенд@tproger_web #доступность@tproger_web",https://sun9-60.userapi.com/c857028/v857028017/52cc4/vTm8HxqZ7eU.jpg
123,После изменения 1 строчки в HTML/JS/CSS/PHP,https://sun9-6.userapi.com/c854128/v854128326/177636/c6BF0I97HFc.jpg
60,"Писать тесты только потому, что кто-то говорит «у тебя должны быть написаны тесты» — глупо. Тесты должны повышать вашу производительность и при этом улучшать качество конечного продукта.

В этом подробном руководстве читайте, как Docker может помочь при тестировании API: https://fire.ci/blog/api-end-to-end-testing-with-docker/

#ci@tproger_web #docker@tproger_web #тестирование@tproger_web",https://sun9-40.userapi.com/c858528/v858528352/4754a/xxqhBL6fFAw.jpg
41,"Чек-лист, следование которому позволит разработать безопасное, масштабируемое и отказоустойчивое Kubernetes-приложение: https://learnk8s.io/production-best-practices/

Также смотрите — инструмент для проверки лучших практик Kubernetes от DigitalOcean: https://vk.com/wall-183460226_1619

#devops@tproger_web #kubernetes@tproger_web #лучшиепрактики@tproger_web",https://sun9-23.userapi.com/c857228/v857228846/5325d/kJMNy9M0IYw.jpg
9,"26 ноября в петербургском офисе Одноклассников пройдёт очередной ok.tесh: frontend meetup.

Про что будут беседовать?
— про новый фронтенд Одноклассников, сделанный на связке React + Graal;
— может ли «Lifting State Up», одна из двенадцати ключевых концепций в официальной документации React, приводить к плохой производительности;
— а также несколько историй про баги и технические решения, которые были предприняты, чтобы с ними справиться.

Участие бесплатно: https://oktech.timepad.ru/event/1110260

#ивенты@tproger_web",https://sun9-30.userapi.com/c855324/v855324943/17193e/Ro2_AZc8tw8.jpg
56,"За последние несколько лет сайт Instagram здорово изменился, что не могло не сказаться на его производительности. Однако разработчики хорошенько поработали и за последний год увеличили скорость загрузки на 50%.

О том, как им это удалось, они рассказали в серии статей:
Часть 1: https://tprg.ru/0WoL
Часть 2: https://tprg.ru/BqUi
Часть 3: https://tprg.ru/hnI3
Часть 4: https://tprg.ru/yrXz

#javascript@tproger_web #reactnative@tproger_web",https://sun9-5.userapi.com/c858124/v858124943/f0c16/0Yro2B241VM.jpg
141,Как я решаю любую проблему во время разработки сайта,https://sun9-26.userapi.com/c855416/v855416308/171ffb/Htbct-YaH-Y.jpg
11,"DigitalOcean анонсировала хранилище docker-образов: https://www.digitalocean.com/products/container-registry/

На этапе раннего доступа хранилище будет бесплатным.

#devops@tproger_web #docker@tproger_web",https://sun9-12.userapi.com/c856036/v856036198/17631f/vXuQL2Wa6Xw.jpg
44,"Composer — пакетный менеджер для PHP.

Автор этого видео рассказывает, как его использовать в своих проектах. Показывает, как установить и подключить Composer к приложению, объясняет основные команды и устанавливает фреймворк Laravel.

Также в видео:
— самые необходимые и часто используемые команды;
— require и require-dev;
— куда пропадают файлы в Laravel и зачем запускать dump-autoload;
— как правильно использовать команды update и install, чтобы ничего не сломать;
— что нужно фиксировать в Git, а что нет;
— зачем нужен файл composer.lock;
— некоторые другие команды.

#php@tproger_web #laravel@tproger_web #composer@tproger_web",https://sun9-12.userapi.com/c856036/v856036198/17631f/vXuQL2Wa6Xw.jpg
78,"Огромное руководство по изучению фреймворка Next.js: https://www.freecodecamp.org/news/the-next-js-handbook/

Подойдёт тем, кто вообще не знаком с этим фреймворком. Но при этом будет здорово, если у вас есть минимальный опыт с React.

#фронтенд@tproger_web #javascript@tproger_web #nextjs@tproger_web",https://sun9-13.userapi.com/c857028/v857028990/5536e/S2UNcCflpqg.jpg
27,"Команда ClickHouse опубликовала свой план разработки на 2020 год. Интересное чтиво: https://tprg.ru/yMmE

#бэкенд@tproger_web",https://sun9-19.userapi.com/c857228/v857228051/546ac/rqkq7-Rlu-c.jpg
119,"Решил зайти на сайт, который делал полгода назад, а там заказчик решил сделать какие-то изменения самостоятельно",https://sun9-35.userapi.com/c858216/v858216628/f6baa/hsDLaQ3hBn4.jpg
79,"Автор этой серии видео рассказывает, как на React написать клон сайта Netflix: https://www.youtube.com/playlist?list=PL6jnTQwFvrdbccPErnd5AsCY3dkYUk3e5 
 
#фронтенд@tproger_web #react@tproger_web",https://sun9-62.userapi.com/c857728/v857728971/d3582/9Irhqq9ZwoE.jpg
67,"​​Вышла первая стабильная версия браузера Brave: https://tprg.ru/pakb

Его разрабатывали 4,5 года под руководством Брендена Айка, создателя JavaScript и бывшего руководителя Mozilla. 
 
Brave основан на Chromium, но заточен под приватность и удобство пользователя. В него встроены и включены по умолчанию блокировки рекламы, трекеров и майнеров. 

#браузеры@tproger_web",https://sun9-16.userapi.com/c855724/v855724721/1719be/vlwPQ-Ay_sE.jpg
44,"Учебный план по Kubernetes от Microsoft: https://tprg.ru/VGoN

Обучение рассчитано на 50 дней: от самых основ до работы с Azure Kubernetes Service. Всё доходчиво и в разных форматах: статьи, видео, лабы. Очень круто, рекомендуем.

#devops@tproger_web #kubernetes@tproger_web",https://sun9-66.userapi.com/c857028/v857028515/45295/nTfb5Ls7mz4.jpg
85,"Подробный гайд по созданию приложения на Angular 8: https://tprg.ru/c4VA

— установка Angular CLI 8 и создание проекта;
— добавление http-клиента;
— создание компонентов;
— разработка интерфейса;
— работа с Rest API;
— обработка ошибок;
— добавление пагинации;
— подключение Firebase.

#фронтенд@tproger_web #angular@tproger_web",https://sun9-40.userapi.com/c857432/v857432712/d768f/tnI6cIm_dYs.jpg
65,"Результат проверки в PageSpeed Insights мобильной версии сайта, на котором сам сервис и расположен:

#фронтенд@tproger_web #google@tproger_web",https://sun9-66.userapi.com/c858528/v858528712/44e4a/XhoXcBbUom0.jpg
46,"Хотите поиграть в «змейку» в инструментах разработчика?

Вообще не проблема: https://matthewrayfield.com/goodies/inspect-this-snake/

Другие кеки:
— анимация в адресной строке браузера: https://vk.com/wall-183460226_1075
— игра в иконке вкладки браузера: https://vk.com/wall-183460226_869

#фронтенд@tproger_web #кек@tproger_web",https://sun9-66.userapi.com/c858528/v858528712/44e4a/XhoXcBbUom0.jpg
92,"Svelte — относительно свежий веб-фреймворк, который появился на слуху не так давно. Его на самом деле даже сложно назвать фреймворком.

В его основе лежит инструмент для компиляции компонентов на этапе сборки, позволяющий загрузить на страницу лишь то, что необходимо для отображения приложения. Это означает, что нет виртуального DOM, нет фреймворков поверх фреймворков и нет фреймворка в рантайме. Это позволяет повысить производительность приложения.

Ещё у него довольно приятный синтаксис, поэтому разобраться с ним не составит труда.

Рекомендуем пару ресурсов для ознакомления с фреймворком:
— Учебник от создателей на русском: https://ru.svelte.dev/tutorial/
— И учебник от поклонников Svelte на английском: https://www.freecodecamp.org/news/the-svelte-handbook/

#фронтенд@tproger_web #svelte@tproger_web",https://sun9-65.userapi.com/c857636/v857636466/d0928/1DF_OqM6JCA.jpg
110,"Этот репозиторий — компиляция десятков лучших статей по Node.js. В нём собрано более 80 рекомендаций и лучших практик: https://github.com/goldbergyoni/nodebestpractices/blob/master/README.russian.md

— какую структуру проекта выбрать;
— как обрабатывать ошибки;
— как оформлять код;
— как тестировать код;
— как обеспечить безопасность;

Также читайте — Лучшие практики по тестированию JavaScript и Node.js приложений: https://vk.com/wall-183460226_1035

#nodejs@tproger_web #лучшиепрактики@tproger_web",https://sun9-4.userapi.com/c857328/v857328501/4312b/lERGw0iCG3w.jpg
217,Зачем размениваться на мелочи?,https://sun9-10.userapi.com/c855536/v855536676/163297/BhEXKlAASBg.jpg
40,"Не так давно Apple представила собственную систему авторизации Sign in with Apple и сделала её обязательной для всех приложений в App Store, которые используют вход через соцсети. К счастью, Apple сделала подробную документацию для этой фичи. 

А в этой статье читайте про конкретный пример внедрения этой авторизации в свой сервис: https://tprg.ru/8rzB 
 
#фронтенд@tproger_web #apple@tproger_web",https://sun9-71.userapi.com/c854228/v854228852/1663c8/uhcudlMBiUI.jpg
17,"chaoskube — инструмент, который умеет проверять Kubernetes-кластеры на прочность: https://github.com/linki/chaoskube 
 
Как он это делает? Да просто раз в 10 минут убивает случайный под в кластере и смотрит, как ваша система справляется с этим сбоем. 

#devops@tproger_web #kubernetes@tproger_web",https://sun9-59.userapi.com/c853624/v853624385/165703/pIw2rHlmkaI.jpg
92,"Git — инструмент разработки, без которого сегодня вряд ли может обойтись хоть одна команда программистов. 

В этой статье мы рассмотрим самые полезные команды Git и ситуации, когда их стоит использовать. А если вы уже знакомы с Git, то она поможет освежить свои знания: https://tproger.ru/translations/beginner-git-cheatsheet/ 
 
#инструменты@tproger_web #git@tproger_web",https://sun9-59.userapi.com/c853624/v853624385/165703/pIw2rHlmkaI.jpg
42,"React Context часто используется для управления состоянием, заменяя собой Redux.

В этой статье подробно рассказываем про React Context и учим правильно его использовать: https://tproger.ru/articles/react-context-in-5-min/

#фронтенд@tproger_web #react@tproger_web",https://sun9-59.userapi.com/c853624/v853624385/165703/pIw2rHlmkaI.jpg
203,Как выглядит веб в 2019,https://sun9-59.userapi.com/c853624/v853624385/165703/pIw2rHlmkaI.jpg
236,"Сайт, на котором собраны подробные объяснения паттернов проектирования: https://refactoring.guru/ru/design-patterns

Для каждого паттерна на сайте приводится:
— описание проблемы, которая когда-то возникла;
— способ решения этой проблемы с помощью паттерна;
— аналогия с какой-нибудь жизненной ситуацией;
— общая структура паттерна и его реализация на псевдокоде;
— ситуации, в которых было бы уместно применить паттерн;
— преимущества и недостатки;
— примеры реализации на C#, Java, PHP, Python, Ruby, Swift или TypeScript.

#паттерны@tproger_web",https://sun9-42.userapi.com/c855528/v855528824/14837c/FTCDkHCikCE.jpg
44,"Разработчики Chrome подумывают о том, чтобы каким-то визуальным образом сообщать пользователю о скорости загрузки сайтов. Таким образом они хотят предупреждать пользователей о сайтах, у которых есть проблемы с производительностью.

Вариантов визуализации несколько:
— показывать информацию о скорости загрузки прямо экране загрузки;
— выделять соответствующим цветом индикатор загрузки страницы (например, зелёным для быстрых сайтов);
— контекстное меню для ссылки, в котором можно узнать информацию о скорости её загрузки.

Как вам такая идея? Какой вариант из предложенных нравится?

#фронтенд@tproger_web #chrome@tproger_web",https://sun9-35.userapi.com/c855528/v855528730/16142d/O6kbx31EX7M.jpg
78,"Студент Университета искусства и дизайна из Швейцарии запустил сайт, на котором можно посмотреть, как менялась полоса прокрутки с 1981 года. И покрутить самому: https://scrollbars.matoseb.com/

#фронтенд@tproger_web #дизайн@tproger_web",https://sun9-35.userapi.com/c855528/v855528730/16142d/O6kbx31EX7M.jpg
41,"Раньше HeadHunter был большим монолитным приложением. Несколько лет назад его команда приняла решение разбить его на микросервисы.

Затем они поняли, что микросервисы — это не серебряная пуля и при неправильном «распиле» создают существенные проблемы: сложность разработки, деплоя, эксплуатации и т.д. Иногда эти проблемы перевешивают преимущества от использования микросервисов.
 
В докладе слушайте о преимуществах и недостатках микросервисов при вертикальном и горизонтальном делении на микросервисы.

Ссылка на презентацию: http://ritfest.ru/2017/abstracts/2749

#бэкенд@tproger_web #архитектура@tproger_web",https://sun9-35.userapi.com/c855528/v855528730/16142d/O6kbx31EX7M.jpg
170,Это знание приходит не сразу,https://sun9-50.userapi.com/c855220/v855220715/1642e1/yKh6Er7wksw.jpg
4,"14 ноября в Санкт-Петербурге пройдёт Big Monitoring Meetup 4, посвящённый российскому рынку IT-мониторинга.

Некоторые темы выступлений:
— Мониторинг сетевой инфраструктуры от Калининграда до Владивостока;
— Как мы помогаем мониторить бекапы;
— Мониторинг сетевого оборудования. Не всё так просто.

Участие бесплатное, нужно только зарегистрироваться. А можно присоединиться к онлайн-трансляции: https://tproger.ru/events/big-monitoring-meetup-4/

#ивенты@tproger_web",https://sun9-15.userapi.com/c858020/v858020365/db387/6-PQjG_KPJw.jpg
41,"Главная цель code review — совершенствовать кодовую базу в проекте. При этом важная составляющая этого процесса — межличностные отношения. Нужно и проекту помочь, и коллеге грамотно объяснить, что вы думаете о его коде.

Читайте, каких принципов code review придерживаются в Google и как решают возникающие конфликты: https://tproger.ru/translations/code-review-a-la-google/

#codereview@tproger_web",https://sun9-3.userapi.com/c857528/v857528365/d6440/j_XhFs7xikc.jpg
76,"10 советов для тех, кто разрабатывает на React: https://vk.cc/9ZiSXT

Например, там вы найдёте рекомендации по использованию хуков, Context API, styled-components, фрагментов, Typescript.

Также читайте: 10 советов по использованию Vue.js — https://vk.com/wall-183460226_1893

#фронтенд@tproger_web #react@tproger_web",https://sun9-69.userapi.com/c858532/v858532365/33868/P2Lmph66kEA.jpg
